회사명,corp_eng_name,stock_code,is_defaulted,y_proba
이월드,"E-WORLD CO.,LTD.",084680,1,0.6680013830118885
이원컴포텍,"EWON COMFORTECH CO.,LTD",088290,1,0.5089000868868357
이오플로우,"EOFlow Co., Ltd.",294090,1,0.537459731781317
이오테크닉스,"EO Technics CO.,LTD",039030,0,0.4306554049664935
이연제약,"REYON PHARMACEUTICAL CO., LTD",102460,1,0.6304021367801311
이엠텍,"EM-Tech.CO.,LTD.",091120,1,0.6114221036126625
이엠코리아,"EMKOREACo.,LTD.",095190,1,0.5694003895163051
이엠앤아이,"EMnI Co., Ltd.",083470,1,0.5982516358322391
이엠넷,EMNET INC.,123570,1,0.5117584563480789
이엘피,ELP Corp.,063760,0,0.4745721634896198
이엘씨,"ELC Co., Ltd.",041520,1,0.5491537619028012
이엔플러스,"ENPLUS CO., LTD",074610,1,0.5435263755987362
이엔에프테크놀로지,"ENF Technology Co., Ltd",102710,1,0.5609698998690336
이엔셀,"ENCell Co., Ltd.",456070,0,0.428376467638166
이아이디,"E Investment&Development CO.,LTD",093230,1,0.6168192485526925
이스트에이드,ESTaid Corp.,239340,1,0.6002456176593506
이스트아시아홀딩스,East Asia Holdings Investment Limited,900110,1,0.6569072345552317
이스트소프트,ESTsoftCorp.,047560,1,0.5348907136945101
이스타코,"e-STARCO. CO.,LTD",015020,1,0.6241740437769279
이수화학,"ISU CHEMICAL CO.,LTD",005950,0,0.4118063526015873
이수페타시스,"ISUPETASYS CO.,LTD",007660,1,0.6211734904036093
이수앱지스,"ISU Abxis Co., Ltd.",086890,1,0.5924251661083272
이상네트웍스,"eSANGNetworksCo.,Ltd",080010,1,0.6571689239668789
이삭엔지니어링,"ISAAC Engineering Co., Ltd.",351330,1,0.6071262633182659
이브이첨단소재,"EV ADVANCED MATERIAL CO., LTD.",131400,1,0.657551340715927
이미지스,"IMAGIS Co., Ltd.",115610,1,0.6493364612649206
이뮨온시아,"ImmuneOncia Therapeutics, Inc.",424870,0,0.3327173812748949
이마트,E-MART Inc.,139480,1,0.7348009433197538
이루온,ELUON Corporation,065440,1,0.6510632048878912
이루다,"ILOODA Co.,Ltd",164060,1,0.6904955335401696
이렘,"IREM Co.,Ltd.",009730,0,0.4987481872445504
이랜텍,"Elentec Co., Ltd",054210,1,0.5331334123854615
이랜시스,"Elensys Co.,Ltd.",264850,1,0.5358846249891844
이닉스,INICS Corporation,452400,0,0.4394188751507024
이니텍,"INITECH Co., Ltd.",053350,1,0.5536328312636941
이녹스첨단소재,"INNOX Advanced Materials Co., Ltd.",272290,0,0.4028137654341798
이녹스,INNOXCorporation,088390,1,0.5332688028319384
이노진,"INNOGENE Co., Ltd.",344860,1,0.6548361336818905
이노인스트루먼트,INNO INSTRUMENT INC.,215790,1,0.5520597447863408
이노와이어리스,"InnoWirelessCo.,Ltd.",073490,0,0.4264125083051358
이노시뮬레이션,"INNOSIMULATION CO., LTD.",274400,1,0.6903280822193992
이노스페이스,"INNOSPACE Co., Ltd.",462350,1,0.5346137243323111
이노션,INNOCEAN WORLDWIDE INC.,214320,1,0.508471258158444
이노메트리,"INNOMETRY Co., Ltd.",302430,1,0.5529397180825635
이노룰스,"INNORULES CO.,LTD",296640,1,0.6004750223264965
이노뎁,INNODEP INC.,303530,1,0.5104935223603159
이글벳,"Eagle Veterinary Technology Co.,Ltd",044960,0,0.4933822214116961
이글루,IGLOO Corporation,067920,1,0.6065778800038231
이구산업,"LEEKU INDUSTRIAL CO.,LTD",025820,1,0.6543860615843192
이건홀딩스,"EAGON HOLDINGS CO., LTD.",039020,1,0.6035807637670256
이건산업,EAGON INDUSTRIAL LTD,008250,1,0.6247008358625187
율호,"Yulho Co., LTD.",072770,1,0.5268087230178415
율촌화학,"YOULCHON CHEMICAL CO.,LTD",008730,1,0.6407296252806098
율촌,"YulChon co., Ltd",146060,1,0.5707002276169689
윤성에프앤씨,"YUNSUNG F&C Co.,Ltd",372170,1,0.5009577980811752
육일씨엔에쓰,"RYUK-IL C&S., Ltd.",191410,1,0.5989431631518397
유한양행,YUHAN CORPORATION,000100,1,0.6441856990172201
유틸렉스,"Eutilex Co.,Ltd.",263050,1,0.5901847500012116
유티아이,UTI INC.,179900,1,0.607572745505857
유투바이오,"U2BIO CO., LTD.",221800,1,0.5101176264047806
유진테크놀로지,"YUJIN TECHNOLOGY CO.,LTD.",240600,1,0.6013306058074677
유진테크,"EugeneTechnologyCo.,Ltd.",084370,1,0.5222971315360332
유진로봇,"Yujin Robot Co., Ltd.",056080,1,0.5095537954851604
유진기업,EUGENE Corporation,023410,1,0.5236490307021345
유일에너테크,"YOUIL ENERGY TECH  CO.,LTD.",340930,0,0.2099295809755073
유일로보틱스,"Yuilrobotics.  co., Ltd",388720,0,0.4579850728908226
유유제약,"Yuyu Pharma, Inc.",000220,1,0.525953122025384
유엔젤,UANGEL CORPORATION,072130,1,0.5103100680544853
유에스티,"UST CO., LTD.",263770,1,0.5631413201076282
유아이엘,"UIL Co.,Ltd",049520,0,0.2211818706417938
유아이디,"U.I.DISPLAY CO.,LTD.",069330,1,0.5783175006410824
유신,Yooshin Engineering Corporation,054930,1,0.6466340579094563
유수홀딩스,"EUSU HOLDINGS CO., LTD.",000700,0,0.3238237753653448
유성티엔에스,"YOOSUNG T&S CO.,LTD",024800,1,0.5769253839636398
유성기업,"YOOSUNG ENTERPRISE CO.,LTD",002920,1,0.5524013487406083
유비쿼스홀딩스,Ubiquoss Holdings Inc.,078070,1,0.5887810705592719
유비쿼스,Ubiquoss Inc.,264450,0,0.297173079780298
유비케어,"UBCARE CO., LTD.",032620,1,0.6186572246361063
유비벨록스,UbiVelox Inc.,089850,0,0.4193654888490027
유바이오로직스,"EuBiologics Co., Ltd.",206650,1,0.7840713534422303
유라테크,"YURA TECH. CO., LTD.",048430,0,0.4809447923807342
유라클,URACLE. Co. Ltd,088340,1,0.5911513906998159
유디엠텍,"UDMTEK Co.,Ltd.",389680,1,0.5564854108993164
유니트론텍,"Unitrontech Co., Ltd.",142210,1,0.5507772901061592
유니테크노,"UNITEKNO Co., Ltd",241690,1,0.7664499538449944
유니테스트,UniTestInc.,086390,0,0.3042484430119294
유니크,UNICK CORPORATION,011320,0,0.2686247879781159
유니퀘스트,UNIQUEST COPORATION,077500,1,0.6311951343399738
유니켐,"UNICHEM CO.,LTD",011330,0,0.2055384068288711
유니온바이오메트릭스,"UNION biometrics Co., Ltd.",203450,1,0.5258667756729272
유니온머티리얼,Union Materials Corp.,047400,1,0.5091359892309593
유니온,UNION CORPORATION,000910,0,0.3328715521084482
유니슨,"UNISON CO., LTD.",018000,1,0.5675716246653704
유니셈,"UNION SEMICONDUCTOR EQUIPMENT  CO.,LTD;",036200,0,0.4367819507628283
유니드비티플러스,"UNID btplus Co., Ltd.",446070,1,0.5986698852546259
유니드,"UNID CO.,LTD",014830,1,0.6086565717176219
유나이티드,KOREA UNITED PHARM INC,033270,1,0.5757850145409019
윙입푸드,WING YIP FOOD HOLDINGS GROUP LIMITED,900340,0,0.0506131677054064
윙스풋,WING'S FOOT INC.,335870,1,0.5926150143472461
윌비스,"THE WILLBES & CO.,LTD",008600,0,0.2316801551204201
윈하이텍,"WINHITECH CO., Ltd.",192390,1,0.5551405742199
윈팩,WINPAC INC.,097800,1,0.6468580596741969
윈스테크넷,"WINS Technet Co., Ltd",136540,1,0.5346337389589373
위츠,"WITS Co., Ltd.",459100,1,0.5958177411854357
위지트,"WIZIT Co., Ltd.",036090,0,0.251927560726866
위지윅스튜디오,"WYSIWYG STUDIOS CO., LTD.",299900,0,0.4561351032146402
위즈코프,"WIZ CORP, Inc.",038620,0,0.3564264038733111
위세아이텍,"WISE iTech Co., Ltd.",065370,0,0.3963489458585486
위메이드플레이,"Wemade Play Co., Ltd.",123420,1,0.726298321604409
위메이드맥스,"Wemade Max Co., Ltd.",101730,1,0.5289793225445119
위메이드,"Wemade Co., Ltd.",112040,1,0.5691229553650602
위드텍,"WITHTECH, Inc.",348350,1,0.6471631183395317
위더스제약,"Withus Pharmaceutical. Co., LTD",330350,0,0.152562009714045
위닉스,WINIX INC.,044340,1,0.5234210493344094
위니아에이드,"WINIA AID CO.,LTD.",377460,1,0.5626309313002008
위니아,"WINIA Co., Ltd.",071460,1,0.6208200526690111
위너스,"Winners Co., Ltd.",479960,1,0.5917382232139947
웹케시,WebCash Corporation,053580,1,0.6862906772969426
웹젠,Webzen Inc.,069080,1,0.6095929516429568
웹스,"WAPS Co., Ltd.",196700,0,0.4496807994606092
웰킵스하이텍,"WELKEEPS HITECH CO.,LTD",043590,0,0.2609254272474652
웰크론한텍,"WELCRON HANTEC CO.,LTD.",076080,1,0.6657870348734057
웰크론,Welcron Company Limited,065950,1,0.6311932502010364
웰바이오텍,"WELLBIOTEC CO.,LTD",010600,1,0.5882232190249022
웨이비스,Wavice Inc.,289930,1,0.6501557871964594
웨이브일렉트로,"WaveElectronicsCo.,Ltd.",095270,1,0.5323248511200034
웨이버스,"WAVUS Co.,Ltd",336060,0,0.0019137071334804
월덱스,"WORLDEXINDUSTRY&TRADINGCO.,LTD",101160,1,0.6316062671583399
원풍물산,WonpungMulsan,008290,1,0.6393225023531285
원풍,WonpoongCorporation,008370,1,0.6003970264821014
원티드랩,Wanted Lab Inc.,376980,0,0.4952352090228488
원텍,"WON TECH CO.,Ltd.",336570,1,0.6042248298650301
원준,"Onejoon Co., Ltd.",382840,1,0.5654912646779771
원일티엔아이,"WONILTNI CO., LTD.",136150,1,0.6508280028481755
원일특강,WonilSpecialSteel,012620,1,0.5800738772639046
원익홀딩스,"WONIK HOLDINGS CO.,LTD.",030530,1,0.5127565246568345
원익피앤이,"WONIK PNE CO., LTD.",217820,1,0.5885907872660435
원익큐브,WONIK CUBE Corp.,014190,0,0.4784709396681415
원익머트리얼즈,"WONIK Materials Co.,Ltd.",104830,1,0.679106095734451
원익QnC,WONIK QnC CORPORATION,074600,0,0.4894048667915409
원익IPS,"WONIK IPS CO., LTD.",240810,1,0.5896764625659352
원익,"WonIk Co.,LTD",032940,0,0.4781956959603958
원바이오젠,"Wonbiogen Co.,Ltd.",307280,0,0.2437975211046924
원림,WONLIM CORPORATION,005820,1,0.5286051724589573
워트,"WOT.CO.,LTD.",396470,1,0.5190619374701761
웅진씽크빅,"WOONGJIN THINKBIG CO., LTD.",095720,1,0.5479724201132969
웅진,"WOONGJIN CO., LTD.",016880,1,0.5433905300849121
우진플라임,"WOOJIN PLAIMM CO.,LTD",049800,1,0.5571897912391038
우진엔텍,WOOJIN Ntec Inc.,457550,1,0.5605433201102411
우진아이엔에스,"WOOJIN I&S Co.,Ltd",010400,1,0.5348397796765773
우진비앤지,"WooGeneB&GCO.,Ltd",018620,0,0.4402903724839492
우진,WOOJIN INC,105840,1,0.5337984220899188
우주일렉트로,"UJU ELECTRONICS CO., LTD",065680,1,0.6336433258073674
우정바이오,"WOOJUNG BIO, Inc.",215380,1,0.5256198613589004
우원개발,"Woowon Development Co., Ltd.",046940,1,0.6584027050293262
우양에이치씨,"WOOYANG HC CO.,LTD.",101970,1,0.5759795299586415
우양,"WOOYANG  Co., Ltd.",103840,0,0.4539318018604181
우신시스템,"WOOSHIN SYSTEMS CO.,LTD",017370,1,0.5488523698157367
우수AMS,"WOOSU AMS CO., LTD.",066590,1,0.6449242152717809
우성,"WOOSUNG CO., LTD.",006980,1,0.5925900885193808
우림피티에스,"WOORIM POWER TRAIN SOLUTION Co., Ltd.",101170,1,0.5843361008453303
우리이앤엘,"WOOREE E&L CO.,Ltd.",153490,1,0.5567585201524036
우리엔터프라이즈,"WOOREE ENTERPRISE CO.,LTD",037400,0,0.4899861821191024
우리손에프앤지,"Woorison F&G CO., LTD.",073560,0,0.4602154407728466
우리산업홀딩스,"WOORY INDUSTRIAL HOLDINGS CO.,LTD.",072470,1,0.5806769390558434
우리산업,"WOORY INDUSTRIAL CO.,LTD.",215360,1,0.572237032049276
우리바이오,"WOOREE BIO CO., LTD",082850,0,0.3035790269014936
우리로,"WOORIRO CO., LTD",046970,1,0.6995974972524728
우리넷,"Woori-Net Co., Ltd.",115440,0,0.4673839485397772
우리기술,"Woori Technology, Incorporation",032820,0,0.1566736804124969
우듬지팜,"WooDeumGee Farm Co., Ltd",403490,1,0.659344407231726
와토스코리아,"WATOSCOREACO.,LTD",079000,1,0.5689529288174696
와이투솔루션,"Y2 Solution CO.,LTD",011690,1,0.6106924988525074
와이지엔터테인먼트,YG Entertainment Inc.,122870,1,0.6264157855087739
와이지-원,"YG-1 CO.,LTD",019210,1,0.6041772358356593
와이즈버즈,Wise birds Inc.,273060,1,0.6137928313795621
와이즈넛,"WISEnut, INC.",096250,0,0.4728535964943289
와이제이링크,"YJLINK CO.,LTD.",209640,1,0.6129510791423428
와이오엠,"Y-OPTICS MANUFACTURE Co., Ltd.",066430,1,0.5591333159544654
와이엠티,"YMT CO., LTD.",251370,1,0.6119417531924488
와이엠텍,"YM Tech Co., Ltd.",273640,1,0.556321414907519
와이엠씨,"YMC Co., Ltd.",155650,1,0.539698343778101
와이엠,"YM CO., LTD.",007530,1,0.5702926708061369
와이엔텍,"Y-ENTECCO.,LTD.",067900,1,0.6145643845915018
와이어블,Wiable Corp.,065530,1,0.5087056329660462
와이씨켐,"YCCHEM CO., LTD.",112290,1,0.5957219809233487
와이씨,YC Corporation,232140,1,0.5407908510914009
와이솔,"WiSoL Co.,LTD.",122990,1,0.6244319022004932
와이바이오로직스,"Y-Biologics, Inc",338840,1,0.5721780723140665
와이랩,YLAB Corporation,432430,1,0.5941470541812758
옵티팜,"Optipharm.CO.,LTD",153710,1,0.5525748741910806
옵티코어,OptiCore Inc.,380540,1,0.5147853408670545
옵티시스,"OPTICIS CO., LTD.",109080,1,0.619697393893177
옵트론텍,OPTRONTEC Inc.,082210,1,0.5529977360910715
옵투스제약,"OPTUS Pharmaceutical Co., Ltd.",131030,1,0.722784485542732
옴니시스템,"OmnisystemCo.,Ltd",057540,0,0.3316898060699065
올릭스,"OliX Pharmaceuticals, Inc.",226950,0,0.214947666191872
올리패스,OLIPASS CORPORATION,244460,0,0.4947492496613694
온타이드,ONTIDE Corp.,005320,1,0.5492725022284263
온코크로스,"Oncocross Co.,Ltd.",382150,1,0.5440968881262485
온코닉테라퓨틱스,Onconic Therapeutics Inc.,476060,0,0.4119421656391194
오하임앤컴퍼니,"OHEIM & Company Co.,Ltd.",309930,1,0.5186673963722883
오픈엣지테크놀로지,"Openedges Technology, Inc.",394280,1,0.5439701815328168
오픈베이스,"Openbase, Inc.",049480,0,0.4913911977190876
오픈놀,"Openknowl Co.,Ltd.",440320,1,0.5357454992494065
오파스넷,"OPASNET co., Ltd.",173130,1,0.6325513320723017
오토앤,AUTO& Inc.,353590,1,0.5901812862609065
오텍,Autech Corporation,067170,1,0.5096162692002764
오킨스전자,"OKins Electronics Co.,Ltd.",080580,1,0.5247802436543741
오이솔루션,"OE Solutions Co., Ltd.",138080,1,0.5091787475786937
오에스피,"OSP Co., Ltd",368970,1,0.5957865531352644
오스템임플란트,"OSSTEMIMPLANT.CO.,Ltd",048260,1,0.5196074423625121
오스템,"AUSTEM CO.,LTD",031510,1,0.5359803580194276
오스테오닉,"OSTEONIC Co., Ltd.",226400,1,0.6795573486321952
오스코텍,OSCOTECInc.,039200,1,0.581034180974638
오션인더블유,"Ocean In W Co.,Ltd.",052300,1,0.576705098160116
오성첨단소재,"OSUNG ADVANCED MATERIALS CO., LTD.",052420,0,0.4747650197806202
오상헬스케어,"OSANG HEALTHCARE CO.,LTD.",036220,1,0.5914221765374397
오상자이엘,"OSANGJAIEL Co., Ltd ",053980,1,0.6111868361269525
오비고,Obigo Inc.,352910,1,0.5654859538276978
오브젠,OBZEN Inc.,417860,1,0.573275787041218
오리콤,ORICOM Inc,010470,1,0.6531785418204807
오리온홀딩스,ORION Holdings Corp.,001800,0,0.2213930657577738
오리온,ORION CORP.,271560,0,0.4548985410418205
오리엔트정공,Orient Precision Industries Inc.,065500,1,0.5268765288901404
오리엔탈정공,"ORIENTAL PRECISION & ENGINEERING CO.,LTD.",014940,1,0.5493649434190363
오름테라퓨틱,"Orum Therapeutics, Inc.",475830,1,0.645729498658955
오르비텍,"Orbitech Co., Ltd.",046120,1,0.6012879035805854
오로스테크놀로지,"AUROS TECHNOLOGY, INC.",322310,1,0.5514436107435323
오로라,AURORA WORLD Corporation,039830,1,0.580040846286046
오뚜기,OTOKI CORPORATION,007310,1,0.5945655930905742
오디텍,ODTech,080520,1,0.5218147135286325
오늘이엔엠,"ONEUL E&M co.,Ltd",192410,1,0.5755102520966999
오공,OKONG Corporation,045060,1,0.5203480139040263
오가닉티코스메틱,ORGANIC TEA COSMETICS HOLDINGS COMPANY LIMITED,900300,1,0.5583389090153923
오가노이드사이언스,ORGANOIDSCIENCES LTD.,476040,1,0.5985600920813313
예스티,"YEST Co.,Ltd.",122640,0,0.4287455742015838
예스24,"YES24Co.,Ltd",053280,1,0.6320053152179923
예선테크,"YeSUN Tech Co., Ltd.",250930,1,0.672076940696275
예림당,"YeaRimDang Publishing Co., Ltd.",036000,1,0.5685607944143284
영흥,"YOUNGWIRE CO., LTD.",012160,1,0.570582172732602
영화테크,"Younghwa Tech Co., Ltd.",265560,1,0.6514693944087357
영화금속,"YEONGHWA METAL CO.,LTD",012280,1,0.5514196555401004
영풍제지,"YOUNGPOONG PAPER MFG CO.,LTD",006740,0,0.4567826018907301
영풍,YOUNGPOONG CORPORATION,000670,1,0.5506072819818099
영진약품,"YUNGJIN PHARM. CO., LTD",003520,1,0.514060325914304
영원무역홀딩스,"Youngone Holdings Co., Ltd",009970,1,0.5827435197328701
영원무역,Youngone Corporation,111770,1,0.6082558958335355
영우디에스피,"YoungWoo DSP Co.,Ltd.",143540,1,0.5846278121233174
영보화학,"YOUNGBO CHEMICAL CO.,LTD",014440,0,0.3908933177535553
영림원소프트랩,"YoungLimWon SoftLab. Co., Ltd.",060850,1,0.6336524130788637
연우,"YONWOO CO., LTD",115960,0,0.3707542278264684
엣지파운드리,"Edge Foundry Co.,Ltd",105550,1,0.6299868888114244
엠피씨플러스,MPC plus Inc.,050540,0,0.4988361859427419
엠플러스,mPlus Corp,259630,1,0.6012050603578881
엠투엔,"M2N Co.,Ltd",033310,1,0.5035876697418222
엠투아이,M2I CORPORATION,347890,1,0.5419764637746669
엠케이전자,MKElectron,033160,1,0.7109801303620538
엠젠솔루션,"MGEN SOLUTIONS CO., LTD.",032790,0,0.2258530032399624
엠오티,"MOT Co., Ltd.",413390,1,0.6026418083925548
엠에프씨,"MFC Co., Ltd.",432980,0,0.3662398965106337
엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",123040,1,0.6680876772801863
엠에스씨,"MSC Co.,Ltd.",009780,0,0.4963793023766862
엠앤씨솔루션,"MNC Solution Co., Ltd",484870,1,0.5140498811820781
엠아이텍,"MITECH CO.,LTD.",179290,1,0.6191390889499961
엠아이큐브솔루션,"MICUBE SOLUTION, INC.",373170,1,0.5852316209507986
엠로,"EMRO., Incorporated",058970,1,0.5667369141667667
엠디바이스,"Mdevice Co., Ltd",226590,1,0.5952284457215862
엠게임,MGAME CORP.,058630,0,0.496315306887906
엘티씨,"LTC CO.,LTD.",170920,1,0.6257556729961543
엘케이켐,"LK CHEM Co., Ltd.",489500,1,0.5443041293449771
엘컴텍,"ELCOMTEC CO.,LTD",037950,1,0.5120726582095971
엘오티베큠,"LOTVacuum.Co.,Ltd.",083310,1,0.6357454163009834
엘엠에스,"LMS Co.,Ltd.",073110,1,0.6148515534021082
엘에스일렉트릭,"LS ELECTRIC CO., LTD",010120,0,0.4942009822932807
엘앤케이바이오,"L&K BIOMED CO., LTD.",156100,1,0.5219977489537744
엘앤에프,"L&F CO.,LTD",066970,1,0.5518461681230279
엘앤씨바이오,"L&C BIO Co., Ltd",290650,1,0.5493513546485824
엘아이에스,"LIS Co., Ltd.",138690,1,0.6183734848370491
엘브이엠씨,"LVMC Holdings CO,.LTD",900140,0,0.4084014310716946
엘디티,LDTInc.,096870,1,0.7014684526214761
엔피케이,"NPK CO.,LTD",048830,1,0.5621262063290006
엔피씨,National Plastic Company Limited,004250,0,0.4990037604074736
엔피디,"NPD CO.,LTD.",198080,1,0.7996453222287744
엔피,NP Inc.,291230,1,0.6361900757667566
엔투텍,"N2TECH CO.,LTD",227950,1,0.6387090708228753
엔텔스,"nTelsCo.,Ltd.",069410,0,0.4547929751956112
엔켐,"Enchem Co., Ltd.",348370,1,0.6022433084501386
엔케이맥스,"NKMAX Co., Ltd.",182400,1,0.6368597586603866
엔케이,"NK CO.,LTD.",085310,1,0.6613584855657213
엔지켐생명과학,ENZYCHEM LIFESCIENCES CORPORATION,183490,1,0.6599391415234555
엔지스테크널러지,"EnGIS Technologies, Inc.",208860,1,0.6483922579950141
엔젯,"ENJET Co.,LTD",419080,1,0.6281680835146848
엔젤로보틱스,"ANGEL ROBOTICS Co., Ltd.",455900,0,0.4778301156124123
엔젠바이오,"NGeneBio Co., Ltd.",354200,1,0.6224387274248375
엔에프씨,NFC Corporation,265740,1,0.5257085023071102
엔에이치엔,NHN Corporation,181710,1,0.5750081915167115
엔에스이엔엠,"NS ENM Co.,Ltd.",078860,1,0.5887818028017704
엔씨소프트,NCsoft Corporation,036570,1,0.5119074162158264
엔시트론,"N CITRON, INC.",101400,1,0.5740227049917798
엔시스,"Nsys Co., Ltd.",333620,1,0.611020819468516
엔비티,NBT INC.,236810,1,0.6166427352803182
엔브이에이치코리아,NVH KOREA INC.,067570,1,0.5527038903964973
엔바이오니아,"Envioneer Co., Ltd.",317870,1,0.6068520765649403
엑시큐어하이트론,EXICURE HITRON INC.,019490,1,0.5568844181148735
엑시콘,"Exicon Co., Ltd.",092870,1,0.6277501959945492
엑시온그룹,Exion Group Company Limited,069920,1,0.505408184166771
엑스플러스,Xplus Inc.,373200,1,0.6233190484361371
엑스페릭스,Xperix Inc.,317770,1,0.6232720018890944
엑스큐어,Xcure Corp.,070300,1,0.6347315346710367
엑스게이트,"AXGATE Co., Ltd.",356680,1,0.508998468489062
엑셈,"EXEM CO., LTD.",205100,1,0.5051817133502334
엑셀세라퓨틱스,Xcell Therapeutics Inc.,373110,0,0.4251268101950897
엑세스바이오,"Access Bio, Inc.",950130,1,0.5499456874668289
엑사이엔씨,"EXA E&C, Inc",054940,0,0.4922138015520612
에프엔에스테크,"FNS TECH. Co.,Ltd.",083500,1,0.5778216774284975
에프엔씨엔터,"FNC ENTERTAINMENT Co., Ltd.",173940,1,0.6368523302174499
에프에스티,FINE SEMITECH Corp.,036810,1,0.5889421126927298
에프앤가이드,FnGuide Inc.,064850,1,0.5988615265013634
에프알텍,"FRTEKCO.,LTD.",073540,0,0.4754370775852045
에코플라스틱,ECOPLASTIC CORPORATION,038110,1,0.6591146991814888
에코프로에이치엔,"ECOPRO HN CO., LTD",383310,0,0.33506671004723
에코프로비엠,"ECOPRO BM CO.,LTD.",247540,1,0.7098847837362519
에코프로머티,"ECOPRO MATERIALS CO., LTD.",450080,1,0.5210043101921928
에코프로,"ECOPRO CO.,LTD",086520,1,0.5990715946442536
에코캡,"ECOCAB CO., LTD.",128540,1,0.5796951696849182
에코앤드림,"Eco&Dream Co., Ltd.",101360,1,0.5860284951044278
에코아이,"ECOEYE CO., LTD.",448280,0,0.4456563337177833
에코볼트,"Eco Volt Co.,Ltd.",097780,1,0.5487468612095232
에코바이오,"EcoBio Holdings Co., Ltd.",038870,1,0.570814410269672
에코바이브,"EcoVive Co., Ltd.",015540,1,0.6529316794428803
에코마케팅,"ECHOMARKETING Co.,Ltd.",230360,0,0.4672340697650376
에코글로우,"EcoGlow Co., Ltd.",159910,1,0.6043048711842166
에치에프알,"HFR, Inc.",230240,1,0.5567781817202526
에이피알,"APR Co., Ltd.",278470,1,0.724265559757923
에이플러스에셋,"A Plus Asset Advisor Co., Ltd.",244920,1,0.58987878842214
에이프릴바이오,"AprilBio Co.,Ltd.",397030,1,0.559809516778259
에이프로젠바이오로직스,Aprogen Biologics Inc.,003060,1,0.510186135301116
에이프로젠,"Aprogen, Inc",007460,1,0.513738570181094
에이프로,"APRO Co., LTD",262260,1,0.7130360185857834
에이팩트,"APACT Co., Ltd.",200470,1,0.654370819621928
에이티세미콘,"JHCOS Co., Ltd.",089530,0,0.3809304067598262
에이텍모빌리티,"ATEC MOBILITY Co., Ltd",224110,1,0.693122764782699
에이텍,"ATEC CO.,Ltd",045660,1,0.666336367802485
에이테크솔루션,"A-Tech Solution CO., LTD.",071670,1,0.5838207721554097
에이치피오,"H.PIO Co., Ltd.",357230,1,0.529029515533137
에이치케이,"HK CO., LTD.",044780,0,0.4985570199755413
에이치이엠파마,HEM Pharma Inc.,376270,1,0.5155922353669317
에이치와이티씨,"HYTC CO., LTD",148930,1,0.5763846257612862
에이치엠넥스,"HMNEX Co.,Ltd.",036170,1,0.5599271502290604
에이치엘사이언스,"HLSCIENCE Co., LTD",239610,0,0.3742248413973651
에이치엔에스하이텍,H&SHigh Tech Corp.,044990,1,0.5548578208624828
에이치시티,"HCT CO., LTD.",072990,0,0.4428389474101723
에이치브이엠,"HVM CO.,LTD.",295310,1,0.5995794291314921
에이직랜드,"ASICLAND Co.,Ltd",445090,1,0.5742073851728735
에이엘티,"ALT Co.,Ltd.",172670,1,0.6013237447426071
에이엔피,AUTOMOBILE & PCB,015260,0,0.4206197972284632
에이에프더블류,"A.F.W Co., Ltd",312610,1,0.5403383884935327
에이에스텍,"ASTech  Co., Ltd.",453860,1,0.5908386443441265
에이아이코리아,"AI Korea Co., Ltd.",364950,0,0.46513246219966
에이스토리,"ASTORY Co., Ltd.",241840,1,0.5635470783322479
에이스테크,Ace Technologies Corp.,088800,1,0.6107573536860852
에이스침대,AceBed,003800,1,0.5355884946576991
에이비프로바이오,"Abpro Bio Co., Ltd.",195990,1,0.5572987406358347
에이비온,ABION Inc.,203400,1,0.5419771936337724
에이비엘바이오,ABL Bio Inc.,298380,1,0.6103465802915521
에이블씨엔씨,ABLE C&C,078520,1,0.6208587160551713
에이루트,"Aroot Co., Ltd.",096690,1,0.6262991500062641
에이럭스,"ALUX Co., Ltd.",475580,1,0.5874476361944974
에이디테크놀로지,"ADTechnology Co., Ltd.",200710,1,0.6240987102416089
에이디칩스,Advanced Digital Chips Inc.,054630,1,0.5211267823443204
에어부산,"Air Busan Co., Ltd",298690,0,0.2396180609533537
에어레인,"Airrane Co., Ltd.",163280,1,0.6194736773908193
에쓰씨엔지니어링,"SC ENGINEERING CO., LTD",023960,0,0.4884433529704892
에쎈테크,"ESSEN TECH CO.,LTD.",043340,1,0.5601933288546846
에스피지,"SPG CO., LTD",058610,1,0.5721929201122173
에스피시스템스,"SP SYSTEMS CO.,LTD.",317830,0,0.459342473299675
에스피소프트,SPSoft Inc.,443670,1,0.569944930946819
에스퓨얼셀,"S-Fuelcell Co., Ltd.",288620,1,0.7349889160054046
에스폴리텍,"S POLYTECH CO.,LTD.",050760,1,0.5628226777987848
에스티팜,"ST PHARM CO., LTD.",237690,1,0.5970838022833219
에스티큐브,STCUBE,052020,1,0.5415482103489383
에스티오,"STO Co., Ltd.",098660,0,0.492955613560348
에스티아이,Systems Technology Incorporated,039440,1,0.56734794251019
에스트래픽,"STraffic Co.,Ltd.",234300,1,0.5986224933105292
에스텍,ESTec Corporation,069510,0,0.3633469749439984
에스코넥,"S Connect Co., LTD",096630,1,0.598432505027761
에스켐,"S-CHEM Co.,Ltd.",475660,1,0.5979451754969107
에스케이씨에스,"SKCS CO.,LTD.",224020,1,0.6906994085665258
에스케이바이오팜,"SK biopharmaceuticals Co., Ltd.",326030,0,0.4953849924639214
에스케이렌터카,"SK RENT A CAR CO.,LTD",068400,0,0.3528358489830488
